route_name,stop_id,stop_name
159 Braid Station,53022,Eastbound Lougheed Hwy @ Westwood St
159 Braid Station,53023,Eastbound Lougheed Hwy @ Hastings St
159 Braid Station,53024,Southbound Shaughnessy St @ Lions Way
159 Braid Station,53025,Southbound Shaughnessy St @ Mcallister Ave
159 Braid Station,53026,Eastbound Wilson Ave @ Shaughnessy St
159 Braid Station,53027,Eastbound Wilson Ave @ Mary Hill Rd
159 Braid Station,53348,Port Coquitlam Station @ Bay 6
159 Braid Station,53029,Westbound Wilson Ave @ Kingsway Ave
159 Braid Station,53689,Southbound Mary Hill Rd @ Wilson Ave
159 Braid Station,53690,Southbound Mary Hill Rd @ Welcher Ave
159 Braid Station,53691,Southbound Mary Hill Rd @ Central Ave
159 Braid Station,53692,Eastbound Pitt River Rd @ Mary Hill Rd
159 Braid Station,53693,Eastbound Pitt River Rd @ Tyner St
159 Braid Station,53694,Southbound Pitt River Rd @ Warwick Cres
159 Braid Station,53695,Southbound Pitt River Rd @ Cameron Ave
159 Braid Station,53696,Southbound Pitt River Rd @ Pooley Ave
159 Braid Station,53697,Southbound Pitt River Rd @ Columbia Ave
159 Braid Station,59385,Westbound Citadel Dr @ Pitt River Rd
159 Braid Station,53711,Westbound Citadel Dr @ Gateway Place
159 Braid Station,53712,Westbound Citadel Dr @ Kensington Cres East
159 Braid Station,53713,Westbound Citadel Dr @ Kensington Cres West
159 Braid Station,53714,Westbound Citadel Dr @ 900 Block
159 Braid Station,58295,Southbound Citadel Dr @ Fortress Dr
159 Braid Station,53715,Southbound Citadel Dr @ Fortress Court
159 Braid Station,59006,Westbound Citadel Dr @ Capital Court
159 Braid Station,59809,Northbound Citadel Dr @ O'Flaherty Gate
159 Braid Station,58637,Southbound Shaughnessy St @ Mary Hill Bypass
159 Braid Station,59031,Westbound Shuswap Ave @ North Bend St
159 Braid Station,59030,Westbound Canoe Ave @ 2400 Block
159 Braid Station,59028,Northbound Golden Dr @ Rocket Way
159 Braid Station,59027,Northbound Golden Dr @ 100 Block
159 Braid Station,59029,Eastbound Golden Dr @ North Bend St
159 Braid Station,53660,Westbound United Blvd @ Burbidge St
159 Braid Station,53661,Westbound United Blvd @ Leeder St
159 Braid Station,53638,Westbound United Blvd @ Fawcett Rd
159 Braid Station,53663,Westbound United Blvd @ Schooner St
159 Braid Station,53666,Westbound United Blvd @ 1300 Block
159 Braid Station,61617,Westbound United Blvd @ King Edward St
159 Braid Station,53669,Westbound Lougheed Hwy @ King Edward St
159 Braid Station,53569,Westbound Brunette Ave @ Blue Mountain St
159 Braid Station,53570,Westbound Brunette Ave @ Bernatchey St
159 Braid Station,58079,Braid Station @ Bay 1
Route 159 — Coquitlam Central Station / Braid Station,159,Coquitlam Central Station
Route 159 — Coquitlam Central Station / Braid Station,159,Braid Station
Route 159 — Coquitlam Central Station / Braid Station,#VALUE!,#VALUE!
160 Port Coquitlam Station,58042,Kootenay Loop @ Bay 2
160 Port Coquitlam Station,51377,Eastbound Hastings St @ Ingleton Ave
160 Port Coquitlam Station,51378,Eastbound Hastings St @ Macdonald Ave
160 Port Coquitlam Station,58428,Eastbound Hastings St @ Gilmore Ave
160 Port Coquitlam Station,51380,Eastbound Hastings St @ Madison Ave
160 Port Coquitlam Station,51381,Eastbound Hastings St @ Willingdon Ave
160 Port Coquitlam Station,51844,Eastbound Hastings St @ Alpha
160 Port Coquitlam Station,51845,Eastbound Hastings St @ Beta Ave
160 Port Coquitlam Station,51846,Eastbound Hastings St @ Hythe Ave
160 Port Coquitlam Station,51847,Eastbound Hastings St @ Springer Ave
160 Port Coquitlam Station,51848,Eastbound Hastings St @ Howard Ave
160 Port Coquitlam Station,51849,Eastbound Hastings St @ Holdom Ave
160 Port Coquitlam Station,51850,Eastbound Hastings St @ Fell Ave
160 Port Coquitlam Station,51851,Eastbound Hastings St @ Kensington Ave
160 Port Coquitlam Station,51852,Eastbound Hastings St @ Sperling Ave
160 Port Coquitlam Station,51854,Northbound Inlet Dr @ Hastings St
160 Port Coquitlam Station,53718,Northbound Inlet Dr @ Ridge Dr
160 Port Coquitlam Station,53719,Northbound Inlet Dr @ Bayview Dr
160 Port Coquitlam Station,53720,Eastbound Barnet Rd @ 7600 Block
160 Port Coquitlam Station,53722,Eastbound Barnet Rd @ Barnet Marine Park
160 Port Coquitlam Station,59662,Eastbound Barnet Rd @ Cariboo Rd
160 Port Coquitlam Station,53723,Eastbound Barnet Rd @ 9900 Block
160 Port Coquitlam Station,53724,Eastbound Barnet Hwy @ Reed Point Way
160 Port Coquitlam Station,53725,Southbound Barnet Hwy @ Gore St
160 Port Coquitlam Station,53726,Southbound Barnet Hwy @ Clarke St
160 Port Coquitlam Station,53144,Eastbound St. Johns St @ Douglas St
160 Port Coquitlam Station,53145,Eastbound St. Johns St @ Elgin St
160 Port Coquitlam Station,58224,Eastbound St. Johns St @ Kyle St
160 Port Coquitlam Station,53147,Eastbound St. Johns St @ Moody St
160 Port Coquitlam Station,61912,Moody Centre Station @ Bay 4
160 Port Coquitlam Station,53148,Eastbound St. Johns St @ Williams St
160 Port Coquitlam Station,53149,Eastbound St. Johns St @ Buller St
160 Port Coquitlam Station,53150,Eastbound St. Johns St @ Moray St
160 Port Coquitlam Station,53151,Eastbound St. Johns St @ Clearview Dr
160 Port Coquitlam Station,61988,Inlet Centre Station @ Bay 2
160 Port Coquitlam Station,59903,Northbound Ioco Rd @ Suter Brook Way
160 Port Coquitlam Station,53282,Northbound Ioco Rd @ Newport Dr
160 Port Coquitlam Station,53264,Eastbound Ungless Way @ Ioco Rd
160 Port Coquitlam Station,58226,Eastbound Guildford Way @ Ungless Way
160 Port Coquitlam Station,53296,Eastbound Guildford Way @ Falcon Dr
160 Port Coquitlam Station,53297,Eastbound Guildford Way @ Eagleridge Dr
160 Port Coquitlam Station,53298,Eastbound Guildford Way @ Lansdowne Dr
160 Port Coquitlam Station,53164,Eastbound Guildford Way @ Johnson St
160 Port Coquitlam Station,53165,Eastbound Guildford Way @ Pacific St
160 Port Coquitlam Station,53729,Eastbound Guildford Way @ Town Centre Blvd
160 Port Coquitlam Station,58666,Southbound Pinetree Way @ Guildford Way
160 Port Coquitlam Station,53168,Southbound Pinetree Way @ Glen Dr
160 Port Coquitlam Station,59890,Lincoln Station @ Bay 1
160 Port Coquitlam Station,53299,Coquitlam Central Station @ Bay 1
160 Port Coquitlam Station,53022,Eastbound Lougheed Hwy @ Westwood St
160 Port Coquitlam Station,53023,Eastbound Lougheed Hwy @ Hastings St
160 Port Coquitlam Station,53024,Southbound Shaughnessy St @ Lions Way
160 Port Coquitlam Station,53025,Southbound Shaughnessy St @ Mcallister Ave
160 Port Coquitlam Station,53026,Eastbound Wilson Ave @ Shaughnessy St
160 Port Coquitlam Station,53027,Eastbound Wilson Ave @ Mary Hill Rd
160 Port Coquitlam Station,53740,Port Coquitlam Station @ Bay 4
160 Kootenay Loop,53740,Port Coquitlam Station @ Bay 4
160 Kootenay Loop,53029,Westbound Wilson Ave @ Kingsway Ave
160 Kootenay Loop,53441,Westbound Wilson Ave @ Mary Hill Rd
160 Kootenay Loop,53030,Westbound Wilson Ave @ Shaughnessy St
160 Kootenay Loop,61013,Northbound Shaughnessy St @ Mcallister Ave
160 Kootenay Loop,53032,Northbound Shaughnessy St @ Lions Way
160 Kootenay Loop,53033,Westbound Lougheed Hwy @ Hastings St
160 Kootenay Loop,53034,Westbound Lougheed Hwy @ Westwood St
160 Kootenay Loop,57570,Coquitlam Central Station @ Bay 2
160 Kootenay Loop,58997,Northbound Pinetree Way @ Anson Ave
160 Kootenay Loop,59935,Lincoln Station @ Bay 2
160 Kootenay Loop,58664,Northbound Pinetree Way @ Glen Dr
160 Kootenay Loop,53743,Lafarge Lake-Douglas Station @ Bay 3
160 Kootenay Loop,53744,Westbound Guildford Way @ Pacific St
160 Kootenay Loop,53745,Westbound Guildford Way @ Johnson St
160 Kootenay Loop,53746,Westbound Guildford Way @ 2800 Block
160 Kootenay Loop,53279,Westbound Guildford Way @ Lansdowne Dr
160 Kootenay Loop,53747,Westbound Guildford Way @ Eagleridge Dr
160 Kootenay Loop,53280,Westbound Guildford Way @ Falcon Dr
160 Kootenay Loop,53281,Westbound Guildford Way @ Eagle Ridge Hospital
160 Kootenay Loop,53227,Westbound Ungless Way @ Guildford Way
160 Kootenay Loop,58779,Southbound Ioco Rd @ Newport Dr
160 Kootenay Loop,59845,Southbound Ioco Rd @ Suter Brook Way
160 Kootenay Loop,53267,Inlet Centre Station @ Bay 1
160 Kootenay Loop,53180,Westbound St. Johns St @ Clearview Dr
160 Kootenay Loop,53181,Westbound St. Johns St @ Moray St
160 Kootenay Loop,53182,Westbound St. Johns St @ Buller St
160 Kootenay Loop,61892,Moody Centre Station @ Bay 5
160 Kootenay Loop,53184,Westbound St. Johns St @ Moody St
160 Kootenay Loop,53185,Westbound St. Johns St @ Queens St
160 Kootenay Loop,53186,Westbound St. Johns St @ Elgin St
160 Kootenay Loop,53753,Northbound Barnet Hwy @ View St
160 Kootenay Loop,53754,Northbound Barnet Hwy @ Union St
160 Kootenay Loop,53755,Westbound Barnet Hwy @ Reed Point Way
160 Kootenay Loop,53756,Westbound Barnet Rd @ 9900 Block
160 Kootenay Loop,59661,Westbound Barnet Rd @ Cariboo Rd
160 Kootenay Loop,53757,Westbound Barnet Rd @ Barnet Marine Park
160 Kootenay Loop,53758,Westbound Barnet Rd @ Texaco Dr
160 Kootenay Loop,53759,Westbound Barnet Rd @ 7500 Block
160 Kootenay Loop,53760,Southbound Inlet Dr @ Bayview Dr
160 Kootenay Loop,53761,Southbound Inlet Dr @ Ridge Dr
160 Kootenay Loop,51869,Westbound Hastings St @ Cliff Ave
160 Kootenay Loop,51871,Westbound Hastings St @ Sperling Ave
160 Kootenay Loop,51872,Westbound Hastings St @ Kensington Ave
160 Kootenay Loop,51873,Westbound Hastings St @ Fell Ave
160 Kootenay Loop,51874,Westbound Hastings St @ Holdom Ave
160 Kootenay Loop,51875,Westbound Hastings St @ Howard Ave
160 Kootenay Loop,51876,Westbound Hastings St @ Springer Ave
160 Kootenay Loop,51877,Westbound Hastings St @ Hythe Ave
160 Kootenay Loop,51878,Westbound Hastings St @ Gamma Ave
160 Kootenay Loop,51879,Westbound Hastings St @ Alpha Ave
160 Kootenay Loop,60587,Westbound Hastings St @ Willingdon Ave
160 Kootenay Loop,51466,Westbound Hastings St @ Madison Ave
160 Kootenay Loop,51467,Westbound Hastings St @ Gilmore Ave
160 Kootenay Loop,51468,Westbound Hastings St @ Ingleton Ave
160 Kootenay Loop,51469,Westbound Hastings St @ Esmond Ave
160 Kootenay Loop,52717,Kootenay Loop @ Bay 7
160 Kootenay Loop,58042,Kootenay Loop @ Bay 2
169 Coquitlam Central Station,58079,Braid Station @ Bay 1
169 Coquitlam Central Station,53514,Eastbound Brunette Ave @ Bernatchey St
169 Coquitlam Central Station,53515,Eastbound Brunette Ave @ Blue Mountain St
169 Coquitlam Central Station,58108,Eastbound Lougheed Hwy @ Woolridge St
169 Coquitlam Central Station,61613,Eastbound Lougheed Hwy @ Woolridge Connector
169 Coquitlam Central Station,53671,Eastbound Lougheed Hwy @ King Edward St
169 Coquitlam Central Station,53672,Eastbound Lougheed Hwy @ Schoolhouse St
169 Coquitlam Central Station,53422,Eastbound Cape Horn Ave @ Colony Farm Rd
169 Coquitlam Central Station,53423,Northbound Holly Dr @ Fern Terrace
169 Coquitlam Central Station,58081,Northbound Holly Dr @ Sorrel St
169 Coquitlam Central Station,53425,Northbound Holly Dr @ Lilac Place
169 Coquitlam Central Station,53426,Northbound Holly Dr @ Rose Way
169 Coquitlam Central Station,60344,Northbound Orchid Dr @ Palm Terrace
169 Coquitlam Central Station,59000,Northbound Orchid Dr @ 2700 Block
169 Coquitlam Central Station,53438,Northbound Lougheed Hwy @ Como Lake Ave
169 Coquitlam Central Station,53036,Westbound Dewdney Trunk Rd @ Lougheed Hwy
169 Coquitlam Central Station,53037,Westbound Dewdney Trunk Rd @ Norman Ave
169 Coquitlam Central Station,53864,Coquitlam Central Station @ Bay 10
169 Braid Station,53887,Coquitlam Central Station @ Bay 11
169 Braid Station,53448,Southbound Lougheed Hwy @ Dewdney Trunk Rd
169 Braid Station,53449,Southbound Lougheed Hwy @ Como Lake Ave
169 Braid Station,60343,Southbound Orchid Dr @ Holly Dr
169 Braid Station,60345,Southbound Holly Dr @ Campion Way
169 Braid Station,53452,Southbound Holly Dr @ Lilac Place
169 Braid Station,58080,Southbound Holly Dr @ Sorrel St
169 Braid Station,53454,Southbound Holly Dr @ Fern Terrace
169 Braid Station,53455,Westbound Cape Horn Ave @ Colony Farm Rd
169 Braid Station,53717,Westbound Lougheed Hwy @ Schoolhouse St
169 Braid Station,53669,Westbound Lougheed Hwy @ King Edward St
169 Braid Station,53569,Westbound Brunette Ave @ Blue Mountain St
169 Braid Station,53570,Westbound Brunette Ave @ Bernatchey St
169 Braid Station,58079,Braid Station @ Bay 1
170 Port Coquitlam Station,53771,Northbound Western Dr @ Eastern Dr
170 Port Coquitlam Station,53772,Northbound Western Dr @ Celeste Cres
170 Port Coquitlam Station,53773,Northbound Western Dr @ Anita Dr
170 Port Coquitlam Station,53774,Northbound Western Dr @ Lamprey Dr
170 Port Coquitlam Station,53775,Northbound Western Dr @ Aire Cres
170 Port Coquitlam Station,53776,Northbound Mary Hill Rd @ Lobb Ave
170 Port Coquitlam Station,58800,Westbound Pitt River Rd @ Mary Hill Rd
170 Port Coquitlam Station,58794,Westbound Pitt River Rd @ Shaughnessy St
170 Port Coquitlam Station,53736,Westbound Pitt River Rd @ Rowland St
170 Port Coquitlam Station,53737,Northbound Reeve St @ Hawthorne Ave
170 Port Coquitlam Station,53738,Northbound Reeve St @ Atkins Ave
170 Port Coquitlam Station,53739,Eastbound Wilson Ave @ Bury Ave
170 Port Coquitlam Station,53026,Eastbound Wilson Ave @ Shaughnessy St
170 Port Coquitlam Station,53027,Eastbound Wilson Ave @ Mary Hill Rd
170 Port Coquitlam Station,53783,Port Coquitlam Station @ Bay 3
170 Port Coquitlam South,53783,Port Coquitlam Station @ Bay 3
170 Port Coquitlam South,53029,Westbound Wilson Ave @ Kingsway Ave
170 Port Coquitlam South,53441,Westbound Wilson Ave @ Mary Hill Rd
170 Port Coquitlam South,53030,Westbound Wilson Ave @ Shaughnessy St
170 Port Coquitlam South,53731,Southbound Shaughnessy St @ Atkins Ave
170 Port Coquitlam South,53733,Southbound Shaughnessy St @ Kelly Ave
170 Port Coquitlam South,53734,Southbound Shaughnessy St @ Hawthorne Ave
170 Port Coquitlam South,53735,Southbound Shaughnessy St @ Rindall Ave
170 Port Coquitlam South,58795,Eastbound Pitt River Rd @ Shaughnessy St
170 Port Coquitlam South,53692,Eastbound Pitt River Rd @ Mary Hill Rd
170 Port Coquitlam South,53693,Eastbound Pitt River Rd @ Tyner St
170 Port Coquitlam South,58796,Southbound Eastern Dr @ Penny Place
170 Port Coquitlam South,58808,Southbound Eastern Dr @ Langan Ave
170 Port Coquitlam South,58809,Southbound Eastern Dr @ Lamprey Dr
170 Port Coquitlam South,58810,Southbound Eastern Dr @ Oughton Dr
170 Port Coquitlam South,53768,Southbound Eastern Dr @ Belle Place
170 Port Coquitlam South,53769,Southbound Eastern Dr @ Carmen Place
170 Port Coquitlam South,53770,Westbound Eastern Dr @ Claudia Place
170 Port Coquitlam South,53771,Northbound Western Dr @ Eastern Dr
170 Port Coquitlam South Via Reeve,53783,Port Coquitlam Station @ Bay 3
170 Port Coquitlam South Via Reeve,53029,Westbound Wilson Ave @ Kingsway Ave
170 Port Coquitlam South Via Reeve,53441,Westbound Wilson Ave @ Mary Hill Rd
170 Port Coquitlam South Via Reeve,53030,Westbound Wilson Ave @ Shaughnessy St
170 Port Coquitlam South Via Reeve,59105,Westbound Wilson Ave @ Bury Ave
170 Port Coquitlam South Via Reeve,59106,Southbound Reeve St @ Wilson Ave
170 Port Coquitlam South Via Reeve,53688,Southbound Reeve St @ Riverside Secondary
170 Port Coquitlam South Via Reeve,58795,Eastbound Pitt River Rd @ Shaughnessy St
170 Port Coquitlam South Via Reeve,53692,Eastbound Pitt River Rd @ Mary Hill Rd
170 Port Coquitlam South Via Reeve,53693,Eastbound Pitt River Rd @ Tyner St
170 Port Coquitlam South Via Reeve,58796,Southbound Eastern Dr @ Penny Place
170 Port Coquitlam South Via Reeve,58808,Southbound Eastern Dr @ Langan Ave
170 Port Coquitlam South Via Reeve,58809,Southbound Eastern Dr @ Lamprey Dr
170 Port Coquitlam South Via Reeve,58810,Southbound Eastern Dr @ Oughton Dr
170 Port Coquitlam South Via Reeve,53768,Southbound Eastern Dr @ Belle Place
170 Port Coquitlam South Via Reeve,53769,Southbound Eastern Dr @ Carmen Place
170 Port Coquitlam South Via Reeve,53770,Westbound Eastern Dr @ Claudia Place
170 Port Coquitlam South Via Reeve,53771,Northbound Western Dr @ Eastern Dr
171 Fremont,61306,Coquitlam Central Station @ Bay 13
171 Fremont,53022,Eastbound Lougheed Hwy @ Westwood St
171 Fremont,53023,Eastbound Lougheed Hwy @ Hastings St
171 Fremont,53786,Eastbound Lougheed Hwy @ Shaughnessy St
171 Fremont,57571,Eastbound Lougheed Hwy @ Oxford St
171 Fremont,57572,Eastbound Lougheed Hwy @ Coast Meridian Rd
171 Fremont,57573,Eastbound Lougheed Hwy @ Ottawa St
171 Fremont,60039,Eastbound Sherling Ave @ Hawkins St
171 Fremont,60037,Northbound Fremont Connector @ Sherling Ave
171 Fremont,60035,Northbound Fremont Connector @ Nicola Ave
171 Fremont,60033,Northbound Fremont Connector @ Seaborne Place
171 Fremont,59961,Westbound Dominion Ave @ Fremont Connector
171 Coquitlam Central Station,59971,Southbound Fremont St @ Dominion Ave
171 Coquitlam Central Station,60032,Southbound Fremont Connector @ Seaborne Place
171 Coquitlam Central Station,60034,Southbound Fremont Connector @ Nicola Ave
171 Coquitlam Central Station,60036,Westbound Sherling Ave @ Fremont Connector
171 Coquitlam Central Station,60038,Westbound Sherling Ave @ Hawkins St
171 Coquitlam Central Station,61595,Westbound Lougheed Hwy @ Sherling Ave
171 Coquitlam Central Station,57667,Westbound Lougheed Hwy @ Ottawa St
171 Coquitlam Central Station,61291,Westbound Lougheed Hwy @ Dominion Ave
171 Coquitlam Central Station,53863,Westbound Lougheed Hwy @ Oxford St
171 Coquitlam Central Station,59189,Westbound Lougheed Hwy @ Shaughnessy St
171 Coquitlam Central Station,53033,Westbound Lougheed Hwy @ Hastings St
171 Coquitlam Central Station,53034,Westbound Lougheed Hwy @ Westwood St
171 Coquitlam Central Station,53864,Coquitlam Central Station @ Bay 10
172 Riverside,61306,Coquitlam Central Station @ Bay 13
172 Riverside,53022,Eastbound Lougheed Hwy @ Westwood St
172 Riverside,53023,Eastbound Lougheed Hwy @ Hastings St
172 Riverside,53832,Northbound Shaughnessy St @ Fraser Ave
172 Riverside,58775,Northbound Shaughnessy St @ Prairie Ave
172 Riverside,58811,Northbound Shaughnessy St @ Dorset Ave
172 Riverside,58812,Northbound Shaughnessy St @ Centennial Ave
172 Riverside,58692,Northbound Shaughnessy St @ Stirling Ave
172 Riverside,58693,Eastbound Lincoln Ave @ Flint St
172 Riverside,58788,Southbound Oxford St @ Lincoln Ave
172 Riverside,58801,Southbound Oxford St @ Laurier Ave
172 Riverside,53835,Eastbound Prairie Ave @ Oxford St
172 Riverside,53836,Eastbound Prairie Ave @ York St
172 Riverside,53837,Eastbound Prairie Ave @ Wellington St
172 Riverside,53838,Eastbound Prairie Ave @ Coast Meridian Rd
172 Riverside,53839,Eastbound Prairie Ave @ Kilmer St
172 Riverside,53840,Eastbound Prairie Ave @ Norfolk St
172 Riverside,53841,Eastbound Prairie Ave @ Cedar Dr
172 Riverside,58683,Eastbound Prairie Ave @ Skeena St
172 Riverside,58681,Eastbound Prairie Ave @ Fremont St
172 Riverside,58697,Southbound Fremont St @ Riverside Dr
172 Riverside,58691,Westbound Riverside Dr @ Skeena St
172 Riverside,58687,Westbound Riverside Dr @ Nechako Cres
172 Riverside,58688,Southbound Riverside Dr @ Parana Dr
172 Riverside,58987,Southbound Riverside Dr @ Riverwood Gate
172 Riverside,59604,Southbound Riverside Dr @ Riverside Close
172 Riverside,58777,Southbound Ottawa St @ Riverside Dr
172 Riverside,60026,Eastbound Dominion Ave @ Ottawa St
172 Riverside,60029,Eastbound Dominion Ave @ Hawkins St
172 Riverside,60031,Eastbound Dominion Ave @ Fremont St
172 Riverside,59971,Southbound Fremont St @ Dominion Ave
172 Coquitlam Central Station,59961,Westbound Dominion Ave @ Fremont Connector
172 Coquitlam Central Station,60030,Westbound Dominion Ave @ 500 Block
172 Coquitlam Central Station,60028,Westbound Dominion Ave @ Avon Place
172 Coquitlam Central Station,60027,Westbound Dominion Ave @ Ottawa St
172 Coquitlam Central Station,58763,Eastbound Riverside Dr @ Ottawa St
172 Coquitlam Central Station,58764,Eastbound Riverside Dr @ Nile Gate
172 Coquitlam Central Station,58689,Northbound Riverside Dr @ Riverwood Gate
172 Coquitlam Central Station,58685,Eastbound Riverside Dr @ Elbow Place
172 Coquitlam Central Station,58690,Eastbound Riverside Dr @ Skeena St
172 Coquitlam Central Station,58682,Westbound Prairie Ave @ Fremont St
172 Coquitlam Central Station,53813,Westbound Prairie Ave @ Cedar Dr
172 Coquitlam Central Station,53814,Westbound Prairie Ave @ Finley St
172 Coquitlam Central Station,53815,Westbound Prairie Ave @ Newberry St
172 Coquitlam Central Station,53816,Westbound Prairie Ave @ Toronto St
172 Coquitlam Central Station,53817,Westbound Prairie Ave @ Sefton St
172 Coquitlam Central Station,53818,Westbound Prairie Ave @ Wellington St
172 Coquitlam Central Station,53819,Westbound Prairie Ave @ York St
172 Coquitlam Central Station,58793,Northbound Oxford St @ Prairie Ave
172 Coquitlam Central Station,58786,Northbound Oxford St @ Laurier Ave
172 Coquitlam Central Station,59263,Westbound Lincoln Ave @ Oxford St
172 Coquitlam Central Station,58167,Southbound Shaughnessy St @ Lincoln Ave
172 Coquitlam Central Station,58339,Southbound Shaughnessy St @ Patricia Ave
172 Coquitlam Central Station,53828,Southbound Shaughnessy St @ Dorset Ave
172 Coquitlam Central Station,53829,Southbound Shaughnessy St @ Prairie Ave
172 Coquitlam Central Station,53830,Southbound Shaughnessy St @ Fraser Ave
172 Coquitlam Central Station,53033,Westbound Lougheed Hwy @ Hastings St
172 Coquitlam Central Station,53034,Westbound Lougheed Hwy @ Westwood St
172 Coquitlam Central Station,53864,Coquitlam Central Station @ Bay 10
173 Cedar,60390,Coquitlam Central Station @ Bay 14
173 Cedar,61750,Eastbound Dewdney Trunk Rd @ Lougheed Hwy
173 Cedar,53344,Eastbound Dewdney Trunk Rd @ Irvine St
173 Cedar,53345,Southbound Westwood St @ Dewdney Trunk Rd
173 Cedar,53346,Eastbound Kingsway Ave @ Burleigh Ave
173 Cedar,53347,Eastbound Kingsway Ave @ Dixon St
173 Cedar,58595,Southbound Maple St @ Mcallister Ave
173 Cedar,53026,Eastbound Wilson Ave @ Shaughnessy St
173 Cedar,53440,Port Coquitlam Station @ Bay 2
173 Cedar,53029,Westbound Wilson Ave @ Kingsway Ave
173 Cedar,53441,Westbound Wilson Ave @ Mary Hill Rd
173 Cedar,53030,Westbound Wilson Ave @ Shaughnessy St
173 Cedar,61013,Northbound Shaughnessy St @ Mcallister Ave
173 Cedar,58959,Eastbound Mall Access Rd @ Shaughnessy St
173 Cedar,61078,Eastbound Oxford Connector @ 1900 Block
173 Cedar,61931,Eastbound Oxford Connector @ Oxford St
173 Cedar,53787,Northbound Oxford St @ Westminster Ave
173 Cedar,53788,Northbound Oxford St @ Coquitlam Ave
173 Cedar,53789,Eastbound Coquitlam Ave @ York St
173 Cedar,53790,Eastbound Coquitlam Ave @ Wellington St
173 Cedar,59479,Northbound Coast Meridian Rd @ Coquitlam Ave
173 Cedar,53838,Eastbound Prairie Ave @ Coast Meridian Rd
173 Cedar,53839,Eastbound Prairie Ave @ Kilmer St
173 Cedar,53840,Eastbound Prairie Ave @ Norfolk St
173 Cedar,53841,Eastbound Prairie Ave @ Cedar Dr
173 Cedar,53842,Northbound Cedar Dr @ Pinemont Ave
173 Cedar,53843,Northbound Cedar Dr @ Lincoln Ave
173 Cedar,53844,Northbound Cedar Dr @ Chelsea Ave
173 Cedar,53845,Westbound Victoria Dr @ Rocklin St
173 Coquitlam Central Station,53808,Eastbound Victoria Dr @ 900 Block
173 Coquitlam Central Station,53809,Eastbound Victoria Dr @ Rocklin St
173 Coquitlam Central Station,61246,Southbound Cedar Dr @ Inverness St
173 Coquitlam Central Station,53811,Southbound Cedar Dr @ Lincoln Ave
173 Coquitlam Central Station,53812,Southbound Cedar Dr @ Pinemont Ave
173 Coquitlam Central Station,53813,Westbound Prairie Ave @ Cedar Dr
173 Coquitlam Central Station,53814,Westbound Prairie Ave @ Finley St
173 Coquitlam Central Station,53815,Westbound Prairie Ave @ Newberry St
173 Coquitlam Central Station,53816,Westbound Prairie Ave @ Toronto St
173 Coquitlam Central Station,53860,Westbound Coquitlam Ave @ Coast Meridian Rd
173 Coquitlam Central Station,53861,Westbound Coquitlam Ave @ Wellington St
173 Coquitlam Central Station,53862,Southbound Oxford St @ Coquitlam Ave
173 Coquitlam Central Station,58680,Southbound Oxford St @ Westminster Ave
173 Coquitlam Central Station,58806,Westbound Oxford Connector @ Oxford St
173 Coquitlam Central Station,60204,Westbound Oxford Connector @ 1900 Block
173 Coquitlam Central Station,58804,Westbound Oxford Connector @ 2000 Block
173 Coquitlam Central Station,58805,Westbound Mall Access Rd @ Shaughnessy St
173 Coquitlam Central Station,53025,Southbound Shaughnessy St @ Mcallister Ave
173 Coquitlam Central Station,53026,Eastbound Wilson Ave @ Shaughnessy St
173 Coquitlam Central Station,53027,Eastbound Wilson Ave @ Mary Hill Rd
173 Coquitlam Central Station,53777,Port Coquitlam Station @ Bay 1
173 Coquitlam Central Station,53029,Westbound Wilson Ave @ Kingsway Ave
173 Coquitlam Central Station,53030,Westbound Wilson Ave @ Shaughnessy St
173 Coquitlam Central Station,59467,Northbound Maple St @ Mcallister Ave
173 Coquitlam Central Station,61953,Northbound Maple St @ Elgin Ave
173 Coquitlam Central Station,53445,Westbound Kingsway Ave @ Jane St
173 Coquitlam Central Station,61749,Westbound Dewdney Trunk Rd @ Westwood St
173 Coquitlam Central Station,53358,Westbound Dewdney Trunk Rd @ Irvine St
173 Coquitlam Central Station,53036,Westbound Dewdney Trunk Rd @ Lougheed Hwy
173 Coquitlam Central Station,53037,Westbound Dewdney Trunk Rd @ Norman Ave
173 Coquitlam Central Station,53864,Coquitlam Central Station @ Bay 10
174 Rocklin,60390,Coquitlam Central Station @ Bay 14
174 Rocklin,61750,Eastbound Dewdney Trunk Rd @ Lougheed Hwy
174 Rocklin,53344,Eastbound Dewdney Trunk Rd @ Irvine St
174 Rocklin,53345,Southbound Westwood St @ Dewdney Trunk Rd
174 Rocklin,53346,Eastbound Kingsway Ave @ Burleigh Ave
174 Rocklin,53347,Eastbound Kingsway Ave @ Dixon St
174 Rocklin,58595,Southbound Maple St @ Mcallister Ave
174 Rocklin,53026,Eastbound Wilson Ave @ Shaughnessy St
174 Rocklin,53440,Port Coquitlam Station @ Bay 2
174 Rocklin,53029,Westbound Wilson Ave @ Kingsway Ave
174 Rocklin,53441,Westbound Wilson Ave @ Mary Hill Rd
174 Rocklin,53030,Westbound Wilson Ave @ Shaughnessy St
174 Rocklin,61013,Northbound Shaughnessy St @ Mcallister Ave
174 Rocklin,53032,Northbound Shaughnessy St @ Lions Way
174 Rocklin,53832,Northbound Shaughnessy St @ Fraser Ave
174 Rocklin,58775,Northbound Shaughnessy St @ Prairie Ave
174 Rocklin,58811,Northbound Shaughnessy St @ Dorset Ave
